Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
0, 2926.75, 660.9292499999999, 0, 5, 0.685, 1628, 19.691110134124756, r, -, 0
1, 1585.95, 620.8925, 0, 2, 0.455, 1221, 21.68246030807495, c, -, 38
2, 1928.8, 1288.757, 0, 2, 1.52, 965, 22.53334617614746, m, 0.01, 35
3, 2756.95, 1546.73025, 0, 3, 1.34, 1335, 23.437251091003418, m, 0.2, 8
4, 1059.9, 506.53275, 0, 1, 0.23, 820, 23.953255891799927, m, 0.1, 1
5, 2204.65, 1608.1435, 0, 3, 1.835, 700, 26.24698305130005, n, 0.05, 56
6, 1750.3, 1275.16775, 0, 2, 1.015, 624, 26.09154486656189, i, -, 0
7, 1583.25, 925.8530000000001, 0, 2, 0.87, 531, 22.640862941741943, m, 0.01, 112
8, 1798.65, 892.442, 0, 1, 0.13, 613, 23.657721281051636, i, -, 0
9, 1502.1, 1043.767, 0, 1, 0.84, 386, 21.999396085739136, n, 0.05, 79
10, 1808.3, 1418.114, 0, 2, 1.77, 588, 24.32234787940979, m, 0.1, 114
11, 1866.05, 1288.50675, 0, 2, 0.995, 658, 22.781425952911377, m, 0.1, 7
12, 3023.4, 1954.7462500000001, 0, 4, 1.925, 761, 26.921603679656982, m, 0.01, 5
13, 1916.5, 1400.83225, 0, 2, 1.275, 760, 23.76664710044861, m, 0.1, 43
14, 2279.9, 1542.1084999999998, 0, 3, 1.655, 1110, 34.18081593513489, m, 0.1, 24
15, 2182.5, 1575.30525, 0, 2, 1.65, 623, 22.91833996772766, n, 0.05, 39
16, 2500.65, 1518.821, 0, 3, 1.19, 1539, 33.626612186431885, m, 0.1, 8
17, 2869.05, 1975.7099999999998, 0, 5, 2.54, 1844, 23.095544815063477, r, -, 0
18, 1724.7, 1244.284, 0, 1, 0.87, 720, 24.042633056640625, c, -, 92
19, 3074.4, 2123.6634999999997, 0, 5, 2.635, 1181, 23.122234106063843, m, 0.1, 71
20, 1379.45, 1108.87025, 0, 1, 0.815, 1119, 23.56593894958496, m, 0.2, 16
21, 1414.65, 1131.2262500000002, 0, 1, 0.95, 579, 23.113013982772827, i, -, 0
22, 1599.4, 1245.1215, 0, 1, 0.915, 385, 23.705961227416992, m, 0.1, 67
23, 3391.05, 2711.9115, 0, 5, 3.67, 435, 22.165614128112793, m, 0.01, 120
24, 1243.3, 726.6882499999999, 0, 1, 0.06, 497, 33.76980471611023, m, 0.01, 1
25, 3751.6, 2752.9447499999997, 0, 6, 4.065, 675, 22.044074058532715, n, 0.2, 44
26, 1480.3, 1173.2375, 0, 1, 0.005, 402, 23.29523491859436, m, 0.1, 124
27, 1958.25, 1627.88325, 0, 2, 1.83, 616, 24.62952995300293, n, 0.1, 4
28, 2874.65, 2307.48775, 0, 3, 2.48, 899, 39.68555402755737, m, 0.1, 14
29, 3443.9, 2941.183, 0, 6, 4.78, 639, 24.385470867156982, p, -, 1
30, 2273.0, 1822.7224999999999, 0, 3, 1.88, 779, 27.314188957214355, m, 0.05, 37
31, 2479.2, 1999.38625, 0, 3, 2.1, 809, 24.963802814483643, m, 0.1, 62
32, 1424.45, 1148.8452499999999, 0, 0, 0.0, 454, 23.492407083511353, m, 0.05, 12
33, 1487.7, 1188.9879999999998, 0, 1, 0.82, 603, 35.910168170928955, m, 0.2, 4
34, 2137.1, 1661.4115000000002, 0, 0, 0.0, 516, 30.60819721221924, m, 0.05, 115
35, 2149.65, 1585.7127500000001, 0, 3, 1.82, 1117, 29.686788082122803, p, -, 9
36, 2885.2, 1889.77525, 0, 4, 1.975, 595, 22.599038124084473, m, 0.1, 2
37, 1624.45, 1210.251, 0, 1, 0.87, 718, 25.07779884338379, n, 0.1, 30
38, 2874.6, 2473.326, 0, 4, 3.485, 912, 24.707429885864258, m, 0.1, 12
39, 2445.25, 1895.19, 0, 3, 1.87, 449, 26.333143949508667, p, -, 1
40, 1957.2, 1611.779, 0, 1, 0.88, 413, 26.284358739852905, m, 0.01, 63
41, 3761.2, 3403.4582499999997, 0, 6, 5.415, 750, 21.84906768798828, p, -, 2
42, 2597.25, 2248.30775, 0, 2, 1.87, 749, 30.244476079940796, n, 0.2, 88
43, 1791.15, 1642.2310000000002, 0, 2, 1.91, 556, 22.56180715560913, m, 0.2, 75
44, 3462.7, 2725.90375, 0, 5, 3.795, 747, 26.304609060287476, p, -, 6
45, 1719.4, 1360.858, 0, 2, 0.93, 611, 23.30440402030945, n, 0.2, 36
46, 1584.1, 1109.62075, 0, 2, 1.03, 385, 20.572525024414062, m, 0.2, 2
47, 2451.4, 1728.6157500000002, 0, 2, 1.035, 381, 21.818371057510376, m, 0.05, 91
48, 1643.0, 1318.04975, 0, 1, 0.88, 295, 24.003344774246216, m, 0.05, 5
49, 3196.65, 2559.32525, 0, 4, 3.2, 1002, 29.97602391242981, m, 0.01, 17
50, 2399.1, 2010.17025, 0, 3, 2.625, 585, 23.69646382331848, m, 0.05, 21
51, 2410.85, 1837.89475, 0, 3, 1.36, 422, 26.64949107170105, m, 0.05, 2
52, 2543.0, 2270.82075, 0, 3, 2.785, 355, 24.0357768535614, n, 0.2, 35
53, 2076.25, 1737.33475, 0, 2, 1.81, 498, 26.098000049591064, c, -, 19
54, 1713.95, 1336.3225, 0, 1, 0.86, 529, 32.13032412528992, n, 0.2, 5
55, 1431.45, 1041.309, 0, 0, 0.0, 336, 26.90385890007019, n, 0.01, 73
56, 2365.1, 1895.1307499999998, 0, 2, 1.88, 362, 26.522983074188232, m, 0.2, 77
57, 3134.05, 2138.574, 0, 4, 2.035, 415, 23.097364902496338, n, 0.2, 50
58, 2543.3, 2226.8565, 0, 3, 2.605, 513, 29.302796840667725, m, 0.01, 13
59, 1687.2, 1186.5185, 0, 1, 0.665, 435, 21.535913944244385, m, 0.1, 17
60, 3011.25, 2635.64225, 0, 3, 2.79, 335, 24.192968130111694, m, 0.1, 0
61, 1662.25, 947.12375, 0, 1, 0.01, 448, 32.16774892807007, n, 0.01, 13
