Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, Number of Neurons, Best Agent Evolution, Mutation Rates Used
484, 9500.0, 7367.33125, 0, 19, 13.34, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpmmc, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/0.01/0.01/-
485, 9244.75, 7238.46125, 0, 17, 11.57, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpnci, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/0.01/-/-
486, 9751.05, 8020.8095, 0, 19, 14.46, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpiccc, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-
487, 8343.0, 5885.1205, 0, 16, 10.06, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmp, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-
488, 8918.8, 6882.143249999999, 0, 17, 11.245, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpmm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/0.01/0.01
489, 9250.75, 7420.9805, 0, 18, 13.05, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpmmm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/0.01/0.01/0.01
490, 9500.0, 7464.935, 0, 19, 12.405, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpiimm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01
491, 9087.9, 6787.921249999999, 0, 17, 11.17, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpmmcpm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/0.01/0.01/-/-/0.01
492, 8750.9, 6536.40175, 0, 17, 10.87, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpiimmnm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.01/0.01
493, 9327.85, 6869.266250000001, 0, 18, 10.65, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmppm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/0.01
494, 9003.85, 6331.323, 0, 16, 9.705, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmim, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01
495, 8298.85, 5789.507, 0, 15, 8.235, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpncipmnn, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/0.01/-/-/-/0.01/0.01/0.01
496, 9349.35, 6780.1765, 0, 18, 11.19, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpmmcpmninmm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/0.01/0.01/-/-/0.01/0.01/-/0.01/0.01/0.01
497, 9250.8, 6885.6485, 0, 18, 11.84, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimcni, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/0.01/-
498, 8732.75, 6803.1897500000005, 0, 17, 11.795, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpcc, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/-/-
499, 8209.85, 6066.93725, 0, 14, 9.06, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpnm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/0.01/0.01
500, 8526.0, 6527.05275, 0, 16, 11.235, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpnmi, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/0.01/0.01/-
501, 8782.6, 6493.50825, 0, 17, 11.24, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmpiimmnmpcmmmnn, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.01/0.01/-/-/0.01/0.01/0.01/0.2/0.01
502, 10000.0, 7999.0215, 131859, 20, 14.445, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpinmc, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/-/0.01/0.01/-
503, 9750.95, 7086.0005, 0, 19, 11.57, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpccp, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/-/-/-
504, 8945.6, 6952.844749999999, 0, 17, 11.85, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmppmpm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/0.01/-/0.01
505, 10000.0, 7738.517999999999, 140170, 20, 13.855, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimcniiiicmcmm, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/0.01/-/-/-/-/-/0.01/-/0.01/0.01
506, 9051.2, 6627.944, 0, 17, 10.7, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpccpp, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/-/-/-/-
507, 9489.1, 7103.84525, 0, 18, 11.315, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmppmpmp, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/0.01/-/0.01/-
508, 9693.75, 7477.924249999999, 0, 19, 12.865, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpccppim, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/-/-/-/-/-/0.01
509, 9500.0, 7227.2429999999995, 0, 19, 12.96, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmppmpmpmcc, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/0.01/-/0.01/-/0.01/-/-
510, 9357.05, 6659.8054999999995, 0, 18, 11.42, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcpmmnmmcmpcimmpmmimnpmppmpmpicn, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/-/-/0.01/0.01/-/0.01/0.01/-/0.01/0.01/-/0.01/-/-/0.01/-/0.01/-/-/-/0.01
511, 9000.0, 6645.38725, 0, 18, 11.56, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimpmmmnmi, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/0.01/0.01/0.01/0.1/0.01/-
512, 8800.6, 6630.3505000000005, 0, 17, 11.09, 1864, rpcmmiippmipimiciippinccpcmnpmpccmiimimmpmppcmmmcccciiiipiccmpmmciimccpmipncmnpcpmpcninnmmmmpcimmmmmpnpmmcmpccpmpicccpnmimcniiiicmcmmpcnn, -/-/-/0.01/0.01/-/-/-/-/0.01/-/-/-/0.01/-/-/-/-/-/-/-/0.01/-/-/-/-/0.2/0.01/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/0.01/-/-/-/0.01/0.01/0.1/-/-/-/-/-/-/-/-/-/-/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/-/-/-/0.01/-/-/0.01/-/0.01/0.01/0.01/0.1/0.01/0.01/-/-/-/0.01/0.01/0.01/0.01/0.01/-/0.01/-/0.01/0.01/-/0.01/-/-/-/-/0.01/-/-/-/-/-/-/0.01/0.01/-/0.01/-/0.01/-/-/-/-/-/0.01/-/0.01/0.01/-/-/0.01/0.01
