Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
6022, 10000.0, 6972.46, 5253, 1, 0.512, 47, 127.33048415184021, p, -, 0
6023, 10000.0, 6676.042, 5253, 1, 0.456, 47, 152.60403490066528, p, -, 0
6024, 10000.0, 6951.174, 5253, 1, 0.5, 31, 176.97269773483276, p, -, 0
6025, 10000.0, 6951.174, 5253, 1, 0.5, 32, 183.07428884506226, r, -, 0
6026, 10000.0, 6869.688, 5253, 1, 0.488, 32, 195.64223384857178, i, -, 0
6027, 10000.0, 7262.346, 5253, 1, 0.506, 34, 167.88452219963074, p, -, 0
6028, 10000.0, 6827.962, 5253, 1, 0.494, 30, 189.41543102264404, i, -, 0
6029, 10000.0, 6935.838, 5253, 1, 0.49, 29, 192.28719687461853, i, -, 0
6030, 10000.0, 6842.108, 5253, 1, 0.49, 26, 215.73033809661865, i, -, 0
6031, 10000.0, 6801.198, 5253, 1, 0.51, 30, 186.7600920200348, c, -, 20
6032, 10000.0, 6854.338, 5253, 1, 0.502, 11, 467.70367908477783, p, -, 0
6033, 10000.0, 6854.338, 5253, 1, 0.502, 38, 146.73851609230042, r, -, 0
6034, 10000.0, 6994.486, 5253, 1, 0.486, 48, 147.2037229537964, i, -, 0
6035, 10000.0, 6739.126, 5253, 1, 0.502, 36, 160.04986000061035, p, -, 0
6036, 10000.0, 7026.25, 5253, 1, 0.536, 39, 149.57294702529907, p, -, 0
6037, 10000.0, 7148.506, 5253, 1, 0.538, 43, 131.39373517036438, i, -, 0
6038, 10000.0, 7311.514, 5253, 1, 0.542, 38, 151.27184581756592, p, -, 0
6039, 10000.0, 6936.436, 5253, 1, 0.514, 39, 149.81304597854614, p, -, 0
6040, 10000.0, 7426.354, 5253, 1, 0.566, 37, 146.21420097351074, c, -, 18
6041, 10000.0, 7020.89, 5253, 1, 0.498, 53, 135.46939516067505, p, -, 0
6042, 10000.0, 7149.25, 5253, 1, 0.532, 47, 128.170086145401, i, -, 0
6043, 10000.0, 7412.424, 5253, 1, 0.552, 37, 156.9818229675293, i, -, 0
6044, 10000.0, 7286.06, 5253, 1, 0.564, 35, 157.35542917251587, i, -, 0
6045, 10000.0, 7170.154, 5253, 1, 0.532, 38, 145.5202717781067, p, -, 0
6046, 10000.0, 7177.654, 5253, 1, 0.556, 39, 143.26885104179382, p, -, 0
6047, 10000.0, 6821.18, 5253, 1, 0.516, 38, 156.46689295768738, p, -, 0
6048, 10000.0, 6852.08, 5253, 1, 0.478, 39, 160.4539499282837, i, -, 0
6049, 10000.0, 6666.304, 5253, 1, 0.46, 38, 144.80685305595398, p, -, 0
6050, 10000.0, 6964.198, 5253, 1, 0.516, 43, 137.87071108818054, p, -, 0
6051, 10000.0, 6969.702, 5253, 1, 0.508, 46, 141.6608808040619, p, -, 0
